dataset,model,sensitive,compression,seed,group,n,selection_rate,mean_entropy,mean_variance,mutual_information,ece,selection_disparity,entropy_disparity,variance_disparity,mi_disparity,ece_disparity,spearman_entropy_ece,spearman_mi_ece,spearman_entropy_selection,config_hash,python,versions
compas,logreg,race,none,6,Other,75,0.16,0.616886,0.00062,0.001726,0.075727,0.4379,0.026688,0.000111,0.00043,0.150225,-0.3,-0.1,0.714286,49f989c2fd5c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,African-American,781,0.441741,0.633344,0.000747,0.002088,0.049037,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,Asian,9,0.0,0.605525,0.000707,0.001801,0.114179,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,Caucasian,535,0.220561,0.616265,0.000642,0.001778,0.050458,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,Hispanic,142,0.302817,0.627894,0.000649,0.001777,0.075102,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,Native American,1,0.0,0.618711,0.000693,0.001614,nan,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,6,Other,75,0.133333,0.62095,0.00062,0.001714,0.081767,0.441741,0.027819,0.000127,0.000475,0.065142,-0.7,-0.4,0.782691,643a0ebe03bd,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,African-American,781,0.0,0.689525,2.5e-05,5e-05,0.071342,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,Asian,9,0.0,0.689525,2.5e-05,5e-05,0.235245,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,Caucasian,535,0.0,0.689525,2.5e-05,5e-05,0.07242,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,Hispanic,142,0.0,0.689525,2.5e-05,5e-05,0.070143,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,Native American,1,0.0,0.689525,2.5e-05,5e-05,nan,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,6,Other,75,0.0,0.689525,2.5e-05,5e-05,0.1108,0.0,0.0,0.0,0.0,0.165102,0.33541,nan,nan,fa20c02fb3b2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,7,Female,310,0.229032,0.633872,0.000439,0.001136,0.086517,0.129443,0.013408,8.4e-05,0.000341,0.061022,nan,nan,nan,c0b2085f74d2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,7,Male,1233,0.358475,0.620464,0.000522,0.001478,0.025495,0.129443,0.013408,8.4e-05,0.000341,0.061022,nan,nan,nan,c0b2085f74d2,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,7,Female,310,0.232258,0.638036,0.000433,0.001117,0.096711,0.133516,0.010965,9.9e-05,0.000376,0.0579,nan,nan,nan,a81ba6b46d4b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,7,Male,1233,0.365775,0.627071,0.000532,0.001493,0.038811,0.133516,0.010965,9.9e-05,0.000376,0.0579,nan,nan,nan,a81ba6b46d4b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,7,Female,310,0.0,0.68993,6e-06,1.1e-05,0.101852,0.0,0.0,0.0,0.0,0.08245,nan,nan,nan,4addd5a479ce,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,7,Male,1233,0.0,0.68993,6e-06,1.1e-05,0.019402,0.0,0.0,0.0,0.0,0.08245,nan,nan,nan,4addd5a479ce,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,African-American,794,0.429471,0.626744,0.000551,0.001601,0.04741,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,Asian,6,0.166667,0.635634,0.000375,0.00087,0.353324,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,Caucasian,511,0.232877,0.618646,0.000461,0.001178,0.032382,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,Hispanic,129,0.248062,0.623697,0.000456,0.001253,0.097176,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,Native American,4,0.5,0.518588,0.001237,0.004867,0.259051,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,7,Other,99,0.181818,0.62045,0.000419,0.001158,0.055096,0.333333,0.117047,0.000863,0.003997,0.320942,0.257143,-0.142857,-0.485714,1c7292b7c0d9,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,African-American,794,0.439547,0.632983,0.000562,0.001617,0.066014,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,Asian,6,0.166667,0.639943,0.000369,0.000848,0.357497,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,Caucasian,511,0.228963,0.625415,0.000466,0.00118,0.034174,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,Hispanic,129,0.255814,0.627617,0.000446,0.001227,0.077687,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,Native American,4,0.5,0.532348,0.001353,0.005109,0.267587,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,7,Other,99,0.212121,0.624879,0.000415,0.001174,0.031005,0.333333,0.107595,0.000984,0.004261,0.326491,0.371429,0.085714,-0.428571,3ffd24d0b83b,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,African-American,794,0.0,0.68993,6e-06,1.1e-05,0.0489,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,Asian,6,0.0,0.68993,6e-06,1.1e-05,0.29325,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,Caucasian,511,0.0,0.68993,6e-06,1.1e-05,0.062656,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,Hispanic,129,0.0,0.68993,6e-06,1.1e-05,0.080071,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,Native American,4,0.0,0.68993,6e-06,1.1e-05,0.040084,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,7,Other,99,0.0,0.68993,6e-06,1.1e-05,0.025573,0.0,0.0,0.0,0.0,0.267677,0.555492,nan,nan,c811ef03e7af,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,8,Female,291,0.233677,0.62404,0.000593,0.001597,0.068948,0.135333,0.013974,0.000181,0.000802,0.038886,nan,nan,nan,c71d33198e00,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,8,Male,1252,0.36901,0.610065,0.000774,0.002399,0.030062,0.135333,0.013974,0.000181,0.000802,0.038886,nan,nan,nan,c71d33198e00,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,8,Female,291,0.226804,0.627029,0.000593,0.001592,0.053555,0.149394,0.012126,0.000194,0.000816,0.018346,nan,nan,nan,8de6b6921219,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,8,Male,1252,0.376198,0.614904,0.000787,0.002408,0.035209,0.149394,0.012126,0.000194,0.000816,0.018346,nan,nan,nan,8de6b6921219,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,8,Female,291,0.0,0.690084,8e-06,1.5e-05,0.103499,0.0,0.0,0.0,0.0,0.086751,nan,nan,nan,6461ba42769c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,8,Male,1252,0.0,0.690084,8e-06,1.5e-05,0.016748,0.0,0.0,0.0,0.0,0.086751,nan,nan,nan,6461ba42769c,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,African-American,805,0.465839,0.610431,0.000889,0.002801,0.049384,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,Asian,14,0.142857,0.620598,0.000598,0.0015,0.15761,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,Caucasian,501,0.221557,0.617019,0.000564,0.001558,0.029242,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,Hispanic,135,0.222222,0.610177,0.000629,0.001926,0.053524,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,Native American,6,0.5,0.562713,0.001164,0.004963,0.15275,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,8,Other,82,0.109756,0.615073,0.000533,0.001486,0.143575,0.390244,0.057886,0.000631,0.003477,0.128368,0.028571,-0.142857,-0.771429,fd1a08606523,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,African-American,805,0.475776,0.615045,0.000902,0.002808,0.03989,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,Asian,14,0.071429,0.622976,0.000604,0.001507,0.166511,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,Caucasian,501,0.215569,0.621992,0.000576,0.001567,0.040177,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,Hispanic,135,0.22963,0.612679,0.000623,0.0019,0.048967,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,Native American,6,0.666667,0.567771,0.001229,0.005162,0.160496,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.5,8,Other,82,0.121951,0.618974,0.00053,0.001511,0.145615,0.595238,0.055205,0.000699,0.003655,0.126622,0.142857,-0.371429,-0.885714,a05911ebf074,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,African-American,805,0.0,0.690084,8e-06,1.5e-05,0.073274,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,Asian,14,0.0,0.690084,8e-06,1.5e-05,0.175173,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,Caucasian,501,0.0,0.690084,8e-06,1.5e-05,0.083642,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,Hispanic,135,0.0,0.690084,8e-06,1.5e-05,0.060888,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,Native American,6,0.0,0.690084,8e-06,1.5e-05,0.205779,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,prune:0.9,8,Other,82,0.0,0.690084,8e-06,1.5e-05,0.20479,0.0,0.0,0.0,0.0,0.144892,0.033806,nan,nan,47756d747b44,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,9,Female,278,0.23741,0.606883,0.00032,0.00091,0.068748,0.127807,0.013103,5.1e-05,0.000178,0.031265,nan,nan,nan,f48a0e4987ef,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,none,9,Male,1265,0.365217,0.59378,0.000371,0.001088,0.037483,0.127807,0.013103,5.1e-05,0.000178,0.031265,nan,nan,nan,f48a0e4987ef,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,9,Female,278,0.233813,0.61454,0.000325,0.000917,0.066115,0.123499,0.013849,6e-05,0.0002,0.0416,nan,nan,nan,89c57dda3c38,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.5,9,Male,1265,0.357312,0.600691,0.000386,0.001116,0.024515,0.123499,0.013849,6e-05,0.0002,0.0416,nan,nan,nan,89c57dda3c38,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,9,Female,278,0.0,0.689903,1.2e-05,2.5e-05,0.074855,0.0,0.0,0.0,0.0,0.064247,nan,nan,nan,dfefcc793201,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,sex,prune:0.9,9,Male,1265,0.0,0.689903,1.2e-05,2.5e-05,0.010608,0.0,0.0,0.0,0.0,0.064247,nan,nan,nan,dfefcc793201,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,African-American,776,0.447165,0.593649,0.000375,0.00112,0.062634,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,Asian,8,0.0,0.58594,0.000269,0.000726,0.279293,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,Caucasian,539,0.233766,0.594769,0.000356,0.001016,0.071735,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,Hispanic,133,0.270677,0.602533,0.000332,0.000962,0.028747,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,Native American,3,1.0,0.425707,0.000454,0.002251,0.212071,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
compas,logreg,race,none,9,Other,84,0.190476,0.624906,0.000332,0.000863,0.091799,1.0,0.199199,0.000185,0.001525,0.250546,-0.542857,-0.257143,-0.371429,9dc19e816783,3.11.15,"{""tinyaudit"": ""0.1.0"", ""numpy"": ""1.26.4"", ""pandas"": ""3.0.5"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.13.0""}"
