dataset,model,sensitive,compression,group,top_k,top_features,top_importances,seed,config_hash,python,versions
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.185493|0.080170|0.021408,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|age|juv_fel_count,0.173636|0.102546|0.061036,7,68a4593442f3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_misd_count,0.062959|0.058694|0.009901,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,age|priors_count|juv_other_count,0.057631|0.054498|0.007520,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_misd_count,0.063630|0.049925|0.006672,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|age|juv_other_count,0.057010|0.031895|0.008117,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_misd_count,0.059168|0.049226|0.007436,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,age|priors_count|juv_fel_count,0.057168|0.043069|0.017290,7,b40ac7e4c241,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,priors_count|age|juv_other_count,0.018615|0.008689|0.000857,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,priors_count|age|juv_other_count,0.010901|0.004520|0.000290,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,priors_count|age|juv_other_count,0.014533|0.003751|0.000347,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,priors_count|age|juv_fel_count,0.010015|0.003325|0.000000,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,priors_count|age|juv_other_count,0.014637|0.005337|0.000336,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,priors_count|age|juv_other_count,0.029088|0.023694|0.001063,7,aebd83128fe3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.196350|0.105932|0.027261,8,d4233ddcd2df,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.191551|0.085113|0.023535,8,d4233ddcd2df,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.168918|0.074830|0.021971,8,2d5ff94b103c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.161732|0.060543|0.018433,8,2d5ff94b103c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_misd_count,0.140067|0.036149|0.020087,8,c4d488e792ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.140557|0.025233|0.014393,8,c4d488e792ce,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|juv_other_count|age,0.075275|0.019972|0.018086,8,0e8862987521,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_other_count,0.080179|0.017557|0.015710,8,0e8862987521,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,juv_other_count|age|juv_fel_count,0.000676|0.000169|0.000067,8,035e3449e073,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,juv_other_count|age|priors_count,0.000364|0.000234|0.000181,8,035e3449e073,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.187120|0.093534|0.025140,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.202910|0.113330|0.030384,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.184694|0.090348|0.022277,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.200905|0.073925|0.018169,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_other_count,0.202439|0.090626|0.023915,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|age|juv_fel_count,0.187907|0.156941|0.046643,8,94eb9c60ea50,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.160074|0.068710|0.018521,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_misd_count,0.174576|0.080485|0.027774,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.157817|0.062724|0.018699,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.169528|0.054805|0.014320,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_other_count,0.171820|0.061218|0.014037,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_misd_count,0.171940|0.077175|0.024910,8,8315f776f78c,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.140082|0.031516|0.015672,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_misd_count,0.141803|0.038447|0.026030,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.135130|0.029621|0.015594,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.152948|0.021882|0.012687,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|age|juv_other_count,0.157051|0.032172|0.017346,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|age|juv_other_count,0.127189|0.052132|0.016110,8,18cf39ec3e0e,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_other_count,0.078273|0.018553|0.016926,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|juv_other_count|age,0.072784|0.019824|0.016395,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.077797|0.020697|0.019279,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_other_count,0.092965|0.015946|0.015468,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|juv_other_count|age,0.090058|0.023471|0.019444,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,priors_count|age|juv_misd_count,0.093080|0.016793|0.016234,8,a0acc47f3275,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,juv_other_count|age|juv_fel_count,0.001183|0.000345|0.000119,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|juv_fel_count|juv_misd_count,0.000006|0.000000|0.000000,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,8,b5b2b588b0fa,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Female,3,priors_count|age|juv_other_count,0.205135|0.093141|0.020751,9,3708bf65ff13,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,none,Male,3,priors_count|age|juv_other_count,0.194416|0.108968|0.021967,9,3708bf65ff13,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Female,3,priors_count|age|juv_other_count,0.193564|0.089258|0.017017,9,10901ae61d2f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.3,Male,3,priors_count|age|juv_other_count,0.183516|0.095502|0.019133,9,10901ae61d2f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Female,3,priors_count|age|juv_other_count,0.124785|0.071310|0.019347,9,a4e103e76655,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.5,Male,3,priors_count|age|juv_other_count,0.119422|0.084615|0.022935,9,a4e103e76655,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Female,3,priors_count|age|juv_misd_count,0.031968|0.019988|0.013024,9,324b1c1ecdd8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.7,Male,3,priors_count|age|juv_other_count,0.028386|0.024134|0.012947,9,324b1c1ecdd8,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Female,3,age|priors_count|juv_fel_count,0.002181|0.001050|0.000000,9,50b4418ebbef,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,sex,prune:0.9,Male,3,age|priors_count|juv_fel_count,0.002068|0.001068|0.000000,9,50b4418ebbef,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,African-American,3,priors_count|age|juv_other_count,0.196189|0.115573|0.024872,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Caucasian,3,priors_count|age|juv_other_count,0.187377|0.096828|0.019107,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Other,3,priors_count|age|juv_other_count,0.226359|0.093065|0.014438,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Hispanic,3,priors_count|age|juv_other_count,0.212410|0.101574|0.019182,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Asian,3,priors_count|age|juv_misd_count,0.227743|0.026308|0.014791,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,none,Native American,3,priors_count|juv_fel_count|age,0.212733|0.131560|0.108692,9,c24370067b4f,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,African-American,3,priors_count|age|juv_other_count,0.182746|0.102921|0.021469,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Caucasian,3,priors_count|age|juv_other_count,0.180624|0.083804|0.015919,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Other,3,priors_count|age|juv_other_count,0.208944|0.094586|0.012621,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Hispanic,3,priors_count|age|juv_other_count,0.201232|0.091385|0.018680,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Asian,3,priors_count|age|juv_misd_count,0.228920|0.022438|0.014269,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.3,Native American,3,priors_count|age|juv_fel_count,0.214918|0.102462|0.070711,9,8b6db04452a3,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,African-American,3,priors_count|age|juv_other_count,0.121198|0.088286|0.024412,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Caucasian,3,priors_count|age|juv_other_count,0.114277|0.076684|0.020575,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Other,3,priors_count|age|juv_other_count,0.136597|0.073496|0.017983,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Hispanic,3,priors_count|age|juv_other_count,0.129045|0.078644|0.020544,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Asian,3,priors_count|juv_misd_count|age,0.142522|0.017426|0.017078,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.5,Native American,3,priors_count|age|juv_fel_count,0.112321|0.083457|0.038266,9,b3081fcb08d0,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,African-American,3,priors_count|age|juv_misd_count,0.027065|0.025818|0.014491,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Caucasian,3,priors_count|age|juv_other_count,0.030267|0.020439|0.011916,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Other,3,priors_count|age|juv_misd_count,0.033432|0.023531|0.011934,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Hispanic,3,priors_count|age|juv_misd_count,0.032211|0.022001|0.011914,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Asian,3,priors_count|juv_misd_count|juv_other_count,0.042241|0.010744|0.006004,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.7,Native American,3,juv_fel_count|age|priors_count,0.074940|0.037434|0.016304,9,3a48cf714ca7,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,African-American,3,age|priors_count|juv_fel_count,0.002261|0.001168|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Caucasian,3,age|priors_count|juv_fel_count,0.001648|0.000893|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Other,3,age|priors_count|juv_fel_count,0.003501|0.001233|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Hispanic,3,age|priors_count|juv_fel_count,0.002142|0.001144|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Asian,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
compas,mlp,race,prune:0.9,Native American,3,age|juv_fel_count|juv_misd_count,0.000000|0.000000|0.000000,9,1f3854dc94c9,3.11.15,"{""numpy"": ""1.26.4"", ""pandas"": ""3.0.3"", ""scikit-learn"": ""1.9.0"", ""torch"": ""2.12.0""}"
